"No.","Time","Source","Destination","Protocol","Length","Info","Tcp Flags","Source MAC Address","Destination MAC","Source IP ARP","Destination IP ARP","Time to live","Flags","Delta time","Frame length"
"580","2025-04-18 19:45:45.293431","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=94025 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"581","2025-04-18 19:45:45.293431","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"582","2025-04-18 19:45:45.293827","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=96905 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000396000","54"
"583","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=96905 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000496000","1494"
"584","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=98345 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"585","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"586","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=101225 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"587","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=102665 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"588","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"589","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=105545 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"590","2025-04-18 19:45:45.294323","104.18.41.183","192.168.1.13","TLSv1.2","1272","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1272"
"591","2025-04-18 19:45:45.294411","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=108203 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000088000","54"
"592","2025-04-18 19:45:45.309285","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=108203 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.014874000","1494"
"593","2025-04-18 19:45:45.309285","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=109643 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"594","2025-04-18 19:45:45.309380","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=111083 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000095000","54"
"595","2025-04-18 19:45:45.309450","104.18.41.183","192.168.1.13","TLSv1.2","1425","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000070000","1425"
"596","2025-04-18 19:45:45.309687","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=112454 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000237000","1494"
"597","2025-04-18 19:45:45.309687","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=113894 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"598","2025-04-18 19:45:45.309687","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"599","2025-04-18 19:45:45.309752","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=116774 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000065000","54"
"600","2025-04-18 19:45:45.311972","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=116774 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.002220000","1494"
"601","2025-04-18 19:45:45.311972","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=118214 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"602","2025-04-18 19:45:45.311972","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"603","2025-04-18 19:45:45.311972","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=121094 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"604","2025-04-18 19:45:45.311972","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=122534 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"605","2025-04-18 19:45:45.312124","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=123974 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000152000","54"
"606","2025-04-18 19:45:45.312705","104.18.41.183","192.168.1.13","TLSv1.2","747","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000581000","747"
"607","2025-04-18 19:45:45.312787","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=124667 Win=511 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000082000","54"
"608","2025-04-18 19:45:45.315432","fe80::8000:f227:d7ae:34f","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement","","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","109","0x0000","0.002645000","151"
"609","2025-04-18 19:45:45.317459","104.18.41.183","192.168.1.13","TLSv1.3","1130","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.002027000","1130"
"610","2025-04-18 19:45:45.317459","104.18.41.183","192.168.1.13","TLSv1.3","81","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","81"
"611","2025-04-18 19:45:45.317559","192.168.1.13","104.18.41.183","TCP","54","50502  >  443 [ACK] Seq=5141 Ack=152587 Win=261888 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000100000","54"
"612","2025-04-18 19:45:45.319135","192.168.1.13","104.18.41.183","TCP","1454","50502  >  443 [ACK] Seq=5141 Ack=152587 Win=261888 Len=1400 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.001576000","1454"
"613","2025-04-18 19:45:45.319135","192.168.1.13","104.18.41.183","TLSv1.3","210","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","210"
"614","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=124667 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.001247000","1494"
"615","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=126107 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"616","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=127547 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"617","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=128987 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"618","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=130427 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"619","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=131867 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"620","2025-04-18 19:45:45.320382","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=133307 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"621","2025-04-18 19:45:45.320503","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=134747 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000121000","54"
"622","2025-04-18 19:45:45.321131","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=134747 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000628000","1494"
"623","2025-04-18 19:45:45.321131","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=136187 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"624","2025-04-18 19:45:45.321131","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=137627 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"625","2025-04-18 19:45:45.321131","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=139067 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"626","2025-04-18 19:45:45.321131","104.18.41.183","192.168.1.13","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"627","2025-04-18 19:45:45.321279","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=141947 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000148000","54"
"628","2025-04-18 19:45:45.321834","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=141947 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000555000","1494"
"629","2025-04-18 19:45:45.321834","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=143387 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"630","2025-04-18 19:45:45.321834","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=144827 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"631","2025-04-18 19:45:45.321942","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=146267 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000108000","54"
"632","2025-04-18 19:45:45.323366","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=146267 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.001424000","1494"
"633","2025-04-18 19:45:45.323366","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=147707 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"634","2025-04-18 19:45:45.323366","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=149147 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"635","2025-04-18 19:45:45.323478","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=150587 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000112000","54"
"636","2025-04-18 19:45:45.323558","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=150587 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000080000","1494"
"637","2025-04-18 19:45:45.323558","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=152027 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"638","2025-04-18 19:45:45.323558","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [PSH, ACK] Seq=153467 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"639","2025-04-18 19:45:45.323607","192.168.1.13","104.18.41.183","TCP","54","50436  >  443 [ACK] Seq=9653 Ack=154907 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000049000","54"
"640","2025-04-18 19:45:45.324241","104.18.41.183","192.168.1.13","TCP","1494","443  >  50436 [ACK] Seq=154907 Ack=9653 Win=11 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000634000","1494"
